,Y,X,fmax
292,1.087937073,0.584531392,
293,0.908572127,0.586533212,
294,0.755686129,0.588535032,
295,0.630145565,0.590536852,
296,0.531552331,0.592538672,
297,0.458323229,0.594540491,
298,0.407810534,0.596542311,
299,0.376458465,0.598544131,
300,0.359989185,0.600545951,
301,0.353611015,0.602547771,
302,0.35224085,0.604549591,
303,0.350732389,0.60655141,
304,0.344101681,0.60855323,
305,0.327741721,0.61055505,
306,0.297618309,0.61255687,
307,0.250440196,0.61455869,
308,0.18379752,0.61656051,
309,0.096263791,0.618562329,
310,-0.012541946,0.620564149,
311,-0.141934643,0.622565969,
312,-0.290184827,0.624567789,
313,-0.454580989,0.626569609,
314,-0.631530097,0.628571429,
315,-0.816692154,0.630573248,
316,-1.005143507,0.632575068,
317,-1.191562589,0.634576888,
318,-1.370431,0.636578708,
319,-1.53624233,0.638580528,
320,-1.683710863,0.640582348,
321,-1.807972373,0.642584167,
322,-1.904769576,0.644585987,
323,-1.970615351,0.646587807,
324,-2.002927778,0.648589627,
325,-2.000132037,0.650591447,
326,-1.961725501,0.652593267,
327,-1.888303717,0.654595086,
328,-1.781546416,0.656596906,
329,-1.644164169,0.658598726,
330,-1.479807773,0.660600546,
331,-1.292943782,0.662602366,
332,-1.088700882,0.664604186,
333,-0.872692814,0.666606005,
334,-0.650824437,0.668607825,
335,-0.429088119,0.670609645,
336,-0.21335794,0.672611465,
337,-0.009189314,0.674613285,
338,0.178368641,0.676615105,
339,0.344941118,0.678616924,
340,0.4869699,0.680618744,
341,0.601824761,0.682620564,
342,0.687879983,0.684622384,
343,0.744553309,0.686624204,
344,0.772306025,0.688626024,
345,0.772604345,0.690627843,
346,0.747843664,0.692629663,
347,0.701238681,0.694631483,
348,0.636683615,0.696633303,
349,0.558587892,0.698635123,
350,0.471693547,0.700636943,
351,0.380881336,0.702638763,
352,0.29097291,0.704640582,
353,0.206536605,0.706642402,
354,0.131704259,0.708644222,
355,0.070006059,0.710646042,
356,0.024229785,0.712647862,
357,-0.003690123,0.714649682,
358,-0.012749307,0.716651501,
359,-0.002912986,0.718653321,
360,0.024883502,0.720655141,
361,0.068773319,0.722656961,
362,0.126034678,0.724658781,
363,0.193202641,0.726660601,
364,0.266212143,0.72866242,
365,0.340567005,0.73066424,
366,0.411528711,0.73266606,
367,0.474317893,0.73466788,
368,0.524320957,0.7366697,
369,0.557293992,0.73867152,
370,0.569556153,0.740673339,
371,0.558164979,0.742675159,
372,0.521066733,0.744676979,
373,0.457215657,0.746678799,
374,0.366657129,0.748680619,
375,0.250570972,0.750682439,
376,0.111272565,0.752684258,
377,-0.047829069,0.754686078,
378,-0.222315472,0.756687898,
379,-0.406882992,0.758689718,
380,-0.595503313,0.760691538,
381,-0.781615152,0.762693358,
382,-0.958340847,0.764695177,
383,-1.11872056,0.766696997,
384,-1.255956086,0.768698817,
385,-1.36365583,0.770700637,
386,-1.436072344,0.772702457,
387,-1.468323952,0.774704277,
388,-1.45659247,0.776706096,
389,-1.398289707,0.778707916,
390,-1.292186477,0.780709736,
391,-1.138499038,0.782711556,
392,-0.938929304,0.784713376,
393,-0.696656692,0.786715196,
394,-0.416281162,0.788717015,
395,-0.103718583,0.790718835,
396,0.233948708,0.792720655,
397,0.588661828,0.794722475,
398,0.951609935,0.796724295,
399,1.313482504,0.798726115,
400,1.664741278,0.800727934,
401,1.99590319,0.802729754,
402,2.297825103,0.804731574,
403,2.561981099,0.806733394,
404,2.780723248,0.808735214,
405,2.947517283,0.810737034,
406,3.057145416,0.812738854,
407,3.105869565,0.814740673,
408,3.09154959,0.816742493,
409,3.013712591,0.818744313,
410,2.87357094,0.820746133,
411,2.673988409,0.822747953,
412,2.419395503,0.824749773,
413,2.11565674,0.826751592,
414,1.769894254,0.828753412,
415,1.390273512,0.830755232,
416,0.985758187,0.832757052,
417,0.565842232,0.834758872,
418,0.140267922,0.836760692,
419,-0.28126092,0.838762511,
420,-0.689361206,0.840764331,
421,-1.07523925,0.842766151,
422,-1.430937186,0.844767971,
423,-1.749549356,0.846769791,
424,-2.025401871,0.848771611,
425,-2.254189911,0.85077343,
426,-2.433068734,0.85277525,
427,-2.560695994,0.85477707,
428,-2.637224622,0.85677889,
429,-2.664247219,0.85878071,
430,-2.644694529,0.86078253,
431,-2.582692118,0.862784349,
432,-2.483380774,0.864786169,
433,-2.352707327,0.866787989,
434,-2.197193513,0.868789809,
435,-2.023691241,0.870791629,
436,-1.839132925,0.872793449,
437,-1.65028569,0.874795268,
438,-1.463517968,0.876797088,
439,-1.284586525,0.878798908,
440,-1.118451102,0.880800728,
441,-0.969122835,0.882802548,
442,-0.839551333,0.884804368,
443,-0.731553881,0.886806187,
444,-0.645788679,0.888808007,
445,-0.581772446,0.890809827,
446,-0.537941113,0.892811647,
447,-0.51175079,0.894813467,
448,-0.499814765,0.896815287,
449,-0.498071015,0.898817106,
450,-0.501973666,0.900818926,
451,-0.506700993,0.902820746,
452,-0.507372019,0.904822566,
453,-0.499263516,0.906824386,
454,-0.478019219,0.908826206,
455,-0.439843438,0.910828025,
456,-0.381671828,0.912829845,
457,-0.301312982,0.914831665,
458,-0.197555576,0.916833485,
459,-0.070237123,0.918835305,
460,0.079728216,0.920837125,
461,0.250363789,0.922838944,
462,0.438686051,0.924840764,
463,0.640799564,0.926842584,
464,0.852027899,0.928844404,
465,1.067075629,0.930846224,
466,1.280215469,0.932848044,
467,1.48549367,0.934849864,
468,1.676946129,0.936851683,
469,1.848817254,0.938853503,
470,1.995773534,0.940855323,
471,2.113103913,0.942857143,
472,2.196899571,0.944858963,
473,2.244206422,0.946860783,
474,2.253144633,0.948862602,
475,2.222990627,0.950864422,
476,2.154218423,0.952866242,
477,2.04849858,0.954868062,
478,1.908654579,0.956869882,
479,1.738577985,0.958871702,
480,1.543105233,0.960873521,
481,1.327860268,0.962875341,
482,1.099068493,0.964877161,
483,0.863348551,0.966878981,
484,0.627489243,0.968880801,
485,0.39821946,0.970882621,
486,0.181979266,0.97288444,
487,-0.015299752,0.97488626,
488,-0.188397063,0.97688808,
489,-0.33298148,0.9788899,
490,-0.445758804,0.98089172,
491,-0.524583523,0.98289354,
492,-0.56853055,0.984895359,
493,-0.577924394,0.986897179,
494,-0.554324646,0.988898999,
495,-0.500468242,0.990900819,
496,-0.420170452,0.992902639,
497,-0.318188049,0.994904459,
498,-0.200049427,0.996906278,
499,-0.071857618,0.998908098,
500,0.059926885,1.000909918,
501,0.188715858,1.002911738,
502,0.308027575,1.004913558,
503,0.41171729,1.006915378,
504,0.494195873,1.008917197,
505,0.55062893,1.010919017,
506,0.577109412,1.012920837,
507,0.570797665,1.014922657,
508,0.53002404,1.016924477,
509,0.454350491,1.018926297,
510,0.344589059,1.020928116,
511,0.202776646,1.022929936,
512,0.032107066,1.024931756,
513,-0.163177171,1.026933576,
514,-0.377929434,1.028935396,
515,-0.606274722,1.030937216,
516,-0.841810321,1.032939035,
517,-1.07782422,1.034940855,
518,-1.307523515,1.036942675,
519,-1.524264715,1.038944495,
520,-1.721777783,1.040946315,
521,-1.894376028,1.042948135,
522,-2.037144446,1.044949955,
523,-2.146099936,1.046951774,
524,-2.218317811,1.048953594,
525,-2.252020266,1.050955414,
526,-2.246623818,1.052957234,
527,-2.20274425,1.054959054,
528,-2.122159078,1.056960874,
529,-2.007729133,1.058962693,
530,-1.863282283,1.060964513,
531,-1.693463717,1.062966333,
532,-1.503558385,1.064968153,
533,-1.299292187,1.066969973,
534,-1.086619293,1.068971793,
535,-0.871503423,1.070973612,
536,-0.659701155,1.072975432,
537,-0.456555233,1.074977252,
538,-0.266805477,1.076979072,
539,-0.094424239,1.078980892,
540,0.057517543,1.080982712,
541,0.186948772,1.082984531,
542,0.292857481,1.084986351,
543,0.375308801,1.086988171,
544,0.435420947,1.088989991,
545,0.475300103,1.090991811,
546,0.497936623,1.092993631,
547,0.507066372,1.09499545,
548,0.507002359,1.09699727,
549,0.502442919,1.09899909,
550,0.498263596,1.10100091,
551,0.499300516,1.10300273,
552,0.510133414,1.10500455,
553,0.534876514,1.107006369,
554,0.576985252,1.109008189,
555,0.639086302,1.111010009,
556,0.722837553,1.113011829,
557,0.828823679,1.115013649,
558,0.95649164,1.117015469,
559,1.104129085,1.119017288,
560,1.26888707,1.121019108,
561,1.44684691,1.123020928,
562,1.633129386,1.125022748,
563,1.822042996,1.127024568,
564,2.00726648,1.129026388,
565,2.182059564,1.131028207,
566,2.33949483,1.133030027,
567,2.472702731,1.135031847,
568,2.575121261,1.137033667,
569,2.640741512,1.139035487,
570,2.664340388,1.141037307,
571,2.641692112,1.143039126,
572,2.569750809,1.145040946,
573,2.446797374,1.147042766,
574,2.272544983,1.149044586,
575,2.048199013,1.151046406,
576,1.776468631,1.153048226,
577,1.461528966,1.155050045,
578,1.108934446,1.157051865,
579,0.725485572,1.159053685,
580,0.319052985,1.161055505,
581,-0.101635826,1.163057325,
582,-0.527240527,1.165059145,
583,-0.948074931,1.167060965,
584,-1.354388406,1.169062784,
585,-1.736652637,1.171064604,
586,-2.085844395,1.173066424,
587,-2.393715117,1.175068244,
588,-2.653038449,1.177070064,
589,-2.857827639,1.179071884,
590,-3.003515644,1.181073703,
591,-3.087092012,1.183075523,
592,-3.10719207,1.185077343,
593,-3.064135477,1.187079163,
594,-2.959912909,1.189080983,
595,-2.798121354,1.191082803,
596,-2.583850188,1.193084622,
597,-2.323521825,1.195086442,
598,-2.024692253,1.197088262,
599,-1.695818029,1.199090082,
600,-1.345997455,1.201091902,
601,-0.984694415,1.203093722,
602,-0.621453933,1.205095541,
603,-0.265618705,1.207097361,
604,0.073944223,1.209099181,
605,0.389097855,1.211101001,
606,0.672662667,1.213102821,
607,0.918609924,1.215104641,
608,1.122215019,1.21710646,
609,1.280166309,1.21910828,
610,1.390626491,1.2211101,
611,1.453245193,1.22311192,
612,1.469123094,1.22511374,
613,1.440729564,1.22711556,
614,1.37177733,1.229117379,
615,1.267059134,1.231119199,
616,1.132252575,1.233121019,
617,0.973700324,1.235122839,
618,0.798173695,1.237124659,
619,0.612627986,1.239126479,
620,0.423958211,1.241128298,
621,0.238763682,1.243130118,
622,0.063129512,1.245131938,
623,-0.097567625,1.247133758,
624,-0.238823091,1.249135578,
625,-0.357131992,1.251137398,
626,-0.450077151,1.253139217,
627,-0.516374912,1.255141037,
628,-0.555877934,1.257142857,
629,-0.569535642,1.259144677,
630,-0.559314557,1.261146497,
631,-0.52808213,1.263148317,
632,-0.479459,1.265150136,
633,-0.41764566,1.267151956,
634,-0.347230423,1.269153776,
635,-0.272986138,1.271155596,
636,-0.199663494,1.273157416,
637,-0.131788744,1.275159236,
638,-0.073473476,1.277161056,
639,-0.028243525,1.279162875,
640,0.001106641,1.281164695,
641,0.012628746,1.283166515,
642,0.005300589,1.285168335,
643,-0.020931809,1.287170155,
644,-0.065151179,1.289171975,
645,-0.125505004,1.291173794,
646,-0.199278985,1.293175614,
647,-0.283005019,1.295177434,
648,-0.372599464,1.297179254,
649,-0.463526318,1.299181074,
650,-0.550979048,1.301182894,
651,-0.630074096,1.303184713,
652,-0.69604869,1.305186533,
653,-0.744455401,1.307188353,
654,-0.771346062,1.309190173,
655,-0.773438012,1.311191993,
656,-0.74825635,1.313193813,
657,-0.694246724,1.315195632,
658,-0.61085432,1.317197452,
659,-0.498565945,1.319199272,
660,-0.358913487,1.321201092,
661,-0.194438467,1.323202912,
662,-0.008618841,1.325204732,
663,0.194239368,1.327206551,
664,0.409141748,1.329208371,
665,0.630571406,1.331210191,
666,0.852675088,1.333212011,
667,1.069462707,1.335213831,
668,1.275012946,1.337215651,
669,1.463677385,1.33921747,
670,1.630275626,1.34121929,
671,1.770274173,1.34322111,
672,1.879942453,1.34522293,
673,1.956480136,1.34722475,
674,1.998110997,1.34922657,
675,2.004139749,1.351228389,
676,1.974969657,1.353230209,
677,1.912080185,1.355232029,
678,1.817965379,1.357233849,
679,1.696035181,1.359235669,
680,1.550483225,1.361237489,
681,1.386125932,1.363239308,
682,1.208218823,1.365241128,
683,1.022256804,1.367242948,
684,0.833765869,1.369244768,
685,0.64809396,1.371246588,
686,0.470208864,1.373248408,
687,0.304510769,1.375250227,
688,0.154666647,1.377252047,
689,0.023472844,1.379253867,
690,-0.087248716,1.381255687,
691,-0.17671652,1.383257507,
692,-0.245214825,1.385259327,
693,-0.294077023,1.387261146,
694,-0.325627214,1.389262966,
695,-0.343081726,1.391264786,
696,-0.35041381,1.393266606,
697,-0.352186152,1.395268426,
698,-0.353357075,1.397270246,
699,-0.359067335,1.399272066,
700,-0.374415234,1.401273885,
701,-0.404228283,1.403275705,
702,-0.452839909,1.405277525,
703,-0.523879607,1.407279345,
704,-0.620084613,1.409281165,
705,-0.743140462,1.411282985,
706,-0.893556927,1.413284804,
707,-1.070584612,1.415286624,
708,-1.272176128,1.417288444,
709,-1.494994261,1.419290264,
710,-1.734467884,1.421292084,
711,-1.984894725,1.423293904,
712,-2.239588413,1.425295723,
713,-2.491065658,1.427297543,
714,-2.731267932,1.429299363,
715,-2.951810746,1.431301183,
716,-3.144252575,1.433303003,
717,-3.300374636,1.435304823,
718,-3.41246228,1.437306642,
719,-3.473578526,1.439308462,
720,-3.4778204,1.441310282,
721,-3.420549229,1.443312102,
722,-3.298586726,1.445313922,
723,-3.110369827,1.447315742,
724,-2.856058433,1.449317561,
725,-2.537591793,1.451319381,
726,-2.158690846,1.453321201,
727,-1.72480562,1.455323021,
728,-1.243008575,1.457324841,
729,-0.721836557,1.459326661,
730,-0.171085706,1.46132848,
731,0.39843475,1.4633303,
732,0.975182541,1.46533212,
733,1.547187787,1.46733394,
734,2.102374559,1.46933576,
735,2.628888696,1.47133758,
736,3.115421788,1.473339399,
737,3.551521357,1.475341219,
738,3.927877639,1.477343039,
739,4.236578143,1.479344859,
740,4.471322176,1.481346679,
741,4.627588802,1.483348499,
742,4.702753188,1.485350318,
743,4.696147955,1.487352138,
744,4.609067888,1.489353958,
745,4.444718189,1.491355778,
746,4.208108218,1.493357598,
747,3.905894402,1.495359418,
748,3.546177578,1.497361237,
749,3.138261412,1.499363057,
750,2.692379754,1.501364877,
751,2.21940166,1.503366697,
752,1.730523423,1.505368517,
753,1.2369573,1.507370337,
754,0.749626532,1.509372157,
755,0.27887597,1.511373976,
756,-0.16579305,1.513375796,
757,-0.575955849,1.515377616,
758,-0.944459007,1.517379436,
759,-1.265571234,1.519381256,
760,-1.535086817,1.521383076,
761,-1.750379622,1.523384895,
762,-1.910407236,1.525386715,
763,-2.015666543,1.527388535,
764,-2.068103559,1.529390355,
765,-2.070981857,1.531392175,
766,-2.028715147,1.533393995,
767,-1.946670694,1.535395814,
768,-1.830951046,1.537397634,
769,-1.6881621,1.539399454,
770,-1.525175795,1.541401274,
771,-1.34889568,1.543403094,
772,-1.166033272,1.545404914,
773,-0.982902542,1.547406733,
774,-0.805238985,1.549408553,
775,-0.638048708,1.551410373,
776,-0.485491705,1.553412193,
777,-0.350802146,1.555414013,
778,-0.236247084,1.557415833,
779,-0.143123483,1.559417652,
780,-0.071792118,1.561419472,
781,-0.021745492,1.563421292,
782,0.008294254,1.565423112,
783,0.020252509,1.567424932,
784,0.016560325,1.569426752,
785,1.64E-14,1.571428571,
786,-0.026455097,1.573430391,
787,-0.05979959,1.575432211,
788,-0.097147389,1.577434031,
789,-0.135869025,1.579435851,
790,-0.17370952,1.581437671,
791,-0.208882197,1.58343949,
792,-0.240134908,1.58544131,
793,-0.266786371,1.58744313,
794,-0.288731555,1.58944495,
795,-0.306416419,1.59144677,
796,-0.32078355,1.59344859,
797,-0.333191528,1.595450409,
798,-0.345311888,1.597452229,
799,-0.359008562,1.599454049,
800,-0.376205393,1.601455869,
801,-0.398747851,1.603457689,
802,-0.428265368,1.605459509,
803,-0.466040725,1.607461328,
804,-0.512892687,1.609463148,
805,-0.569077592,1.611464968,
806,-0.634214886,1.613466788,
807,-0.707240655,1.615468608,
808,-0.786392124,1.617470428,
809,-0.869224831,1.619472247,
810,-0.952662898,1.621474067,
811,-1.033081453,1.623475887,
812,-1.106418915,1.625477707,
813,-1.168315614,1.627479527,
814,-1.214274026,1.629481347,
815,-1.239834964,1.631483167,
816,-1.240763228,1.633484986,
817,-1.213235715,1.635486806,
818,-1.15402464,1.637488626,
819,-1.060668555,1.639490446,
820,-0.931624047,1.641492266,
821,-0.766391585,1.643494086,
822,-0.565609699,1.645495905,
823,-0.33111275,1.647497725,
824,-0.065948721,1.649499545,
825,0.225645162,1.651501365,
826,0.538309694,1.653503185,
827,0.865673029,1.655505005,
828,1.20049974,1.657506824,
829,1.534875782,1.659508644,
830,1.86042414,1.661510464,
831,2.168544768,1.663512284,
832,2.450671372,1.665514104,
833,2.698536849,1.667515924,
834,2.90443869,1.669517743,
835,3.061495437,1.671519563,
836,3.163885425,1.673521383,
837,3.207059402,1.675523203,
838,3.187919376,1.677525023,
839,3.10495697,1.679526843,
840,2.958345838,1.681528662,
841,2.749984091,1.683530482,
842,2.483484303,1.685532302,
843,2.164110323,1.687534122,
844,1.798661919,1.689535942,
845,1.39530995,1.691537762,
846,0.963386496,1.693539581,
847,0.513135847,1.695541401,
848,0.055433657,1.697543221,
849,-0.398517318,1.699545041,
850,-0.837505626,1.701546861,
851,-1.250633819,1.703548681,
852,-1.627635376,1.7055505,
853,-1.959175844,1.70755232,
854,-2.237128637,1.70955414,
855,-2.454816656,1.71155596,
856,-2.607211935,1.71355778,
857,-2.691086814,1.7155596,
858,-2.705111644,1.717561419,
859,-2.649895746,1.719563239,
860,-2.527970117,1.721565059,
861,-2.343712246,1.723566879,
862,-2.103215263,1.725568699,
863,-1.814105415,1.727570519,
864,-1.485313513,1.729572338,
865,-1.126807497,1.731574158,
866,-0.749294456,1.733575978,
867,-0.363901475,1.735577798,
868,0.018154734,1.737579618,
869,0.385899049,1.739581438,
870,0.728919696,1.741583258,
871,1.037670539,1.743585077,
872,1.30374459,1.745586897,
873,1.520110367,1.747588717,
874,1.681303981,1.749590537,
875,1.783571292,1.751592357,
876,1.824956113,1.753594177,
877,1.805332206,1.755595996,
878,1.726378634,1.757597816,
879,1.591499887,1.759599636,
880,1.405693916,1.761601456,
881,1.175372924,1.763603276,
882,0.90814319,1.765605096,
883,0.612551482,1.767606915,
884,0.29780661,1.769608735,
885,-0.026514631,1.771610555,
886,-0.350767488,1.773612375,
887,-0.66553554,1.775614195,
888,-0.961913798,1.777616015,
889,-1.231769757,1.779617834,
890,-1.467974348,1.781619654,
891,-1.66459593,1.783621474,
892,-1.817051722,1.785623294,
893,-1.922212628,1.787625114,
894,-1.978459013,1.789626934,
895,-1.985686649,1.791628753,
896,-1.945263767,1.793630573,
897,-1.859941727,1.795632393,
898,-1.733723372,1.797634213,
899,-1.57169446,1.799636033,
